mixed,cat,date,num
,1S51,2013-01-15,0
,1S51,2013-01-24,0
,1S51,2013-02-27,0
,1S51,2013-02-28,0
,7F23,2013-01-18,100.00007
,XS51,2013-01-11,100.00159
,XS51,2013-01-14,100
,XS51,2013-02-01,100
,5S31,2013-01-24,
,HT33,2013-02-16,0
,HT33,2013-01-31,0
,HT33,2013-01-24,0
,HT33,2013-01-28,0
,HT33,2013-01-28,0
0,KY31,2013-03-01,0
0,KY31,2013-01-30,0
0,KY31,2013-01-23,0
,3M21,2013-02-05,
,1F73,2013-01-24,
,1F73,2013-02-08,
,KT01,2013-01-30,
,KT01,2013-02-28,
,KT01,2013-02-17,
,5T11,2013-02-26,
,5T11,2013-02-14,
,8V31,2013-01-16,
,3A53,2013-01-11,
,3A53,2013-02-10,
,3A53,2013-01-30,
,3A53,2013-02-20,
99.99516628,JC51,2013-01-29,100
7,JC51,2013-01-11,0
,XN32,2013-01-31,0.061047448
,XN32,2013-02-23,0.061054904
,XN32,2013-01-09,0.158709378
,XN32,2013-01-26,0.073248944
,SZ61,2013-01-15,
,XN32,2013-01-08,99.91453957
,HZ11,2013-02-21,0
,HZ11,2013-01-23,0
,XM51,2013-02-09,100
,XS52,2013-02-13,74.62164
,XS52,2013-01-09,75.49444
,3B14,2013-02-11,
,3B14,2013-02-13,
,3B14,2013-02-14,
,3B14,2013-02-08,
,3B14,2013-01-05,
,5A73,2013-01-12,
,5A73,2013-02-28,
,5A73,2013-02-21,
,3B14,2013-01-21,
,3B14,2013-02-07,
,3B14,2013-02-19,
,3B14,2013-01-24,
,3B14,2013-01-08,
,3B14,2013-01-07,
,3B14,2013-02-20,
,3M21,2013-02-12,
,5N61,2013-02-19,
,5N61,2013-02-24,
,5N61,2013-01-20,
,5N61,2013-01-21,
,YG41,2013-01-17,
,YG41,2013-01-11,
,YG41,2013-02-15,
,YG41,2013-01-23,
,8B97,2013-02-20,100
,1S51,2013-01-05,99.98778702
,1S51,2013-01-16,99.93897
,3B13,2013-01-04,
,3B13,2013-02-07,71.37299
,3B13,2013-02-03,
,1R52,2013-01-11,100.0016
,3M21,2013-01-02,86.78894
,3M21,2013-02-19,86.79504
,3M21,2013-01-17,87.49847
,3M21,2013-01-26,87.49847
,3M21,2013-01-10,86.79657
,1K51,2013-01-16,
,3M21,2013-02-21,
,3M21,2013-01-19,
,5S11,2013-02-03,
,5S11,2013-02-17,
,4.00E+92,2013-02-18,0
,4.00E+92,2013-02-28,0
,4.00E+92,2013-01-11,0
,4.00E+92,2013-02-01,0
,5L31,2013-01-12,48.68758475
,5L31,2013-01-13,52.74658
,5L31,2013-01-13,53.3268212
,5L31,2013-01-04,NaN
,5L31,2013-01-15,NaN
,XG53,2013-02-02,
,XG53,2013-02-02,
,XG53,2013-02-04,
,XG53,2013-02-24,
,XG53,2013-01-01,
,XG53,2013-01-07,
,XG53,2013-02-21,
,2D31,2013-01-28,0.00153
,2D31,2013-02-20,58.57701
,2D31,2013-01-13,78.61334
,2D31,2013-01-13,78.44244
1,JD31,2013-01-16,0
,3C37,2013-01-18,76.77917
,3C37,2013-02-01,19.94476
,3C37,2013-01-20,13.66119
,3C37,2013-01-27,25.41504
,3C37,2013-01-07,21.65985
,3C37,2013-01-22,28.32336
,3C37,2013-02-21,20.42389
,3C37,2013-01-20,31.01959
,5S31,2013-01-04,
,5S31,2013-02-23,
,5S31,2013-02-12,
,5S31,2013-01-15,
,5S31,2013-01-05,
,5S31,2013-02-07,
,HT33,2013-02-10,0
,HT33,2013-02-06,0
,LS21,2013-02-13,
,5S11,2013-01-01,
,5S11,2013-02-06,
,5S11,2013-01-05,
,5S31,2013-01-06,
,5S31,2013-01-20,
,5S31,2013-01-25,
,5S31,2013-01-08,
,5S31,2013-02-08,
,5S31,2013-02-02,
,5S31,2013-01-21,
,2B31,2013-02-19,93.27227776
,3B13,2013-01-05,0
,3B13,2013-01-06,23.30322
,3B13,2013-01-23,78.73383
,3B13,2013-02-04,78.94897
,2Y31,2013-02-17,36.45175
,2Y31,2013-02-12,36.35104
,1T11,2013-01-24,0
,1T11,2013-01-16,0
,1T11,2013-02-24,0
,1T11,2013-02-13,0
,1T11,2013-01-19,0
,1T11,2013-02-13,0
,XM53,2013-01-11,0
,XM52,2013-02-28,0
,XM52,2013-02-27,0
,XM52,2013-01-20,0
,XM52,2013-01-01,0
,2C11,2013-02-15,0
,XM52,2013-01-29,0
,XM52,2013-01-02,0
,KS41,2013-02-20,
,KS41,2013-01-27,
,KS41,2013-01-04,
,5S31,2013-01-29,
,5S31,2013-01-03,
,5S31,2013-03-01,
,5S31,2013-02-04,
,5S31,2013-02-22,
,5S31,2013-01-29,
,5S31,2013-02-14,
,HT33,2013-02-12,0
,HT33,2013-02-01,0
,1R52,2013-02-22,0
,XH53,2013-02-23,
,XH53,2013-02-12,
,XH53,2013-02-09,
,3M21,2013-02-18,
,3M21,2013-01-03,
,3M21,2013-01-23,
,3M21,2013-02-06,
,3M21,2013-02-02,
,3M21,2013-02-13,
,3M21,2013-01-08,
,5T11,2013-02-10,
100,JC51,2013-02-18,100
100,JC51,2013-01-18,100
56039,JC51,2013-02-17,99.98778
99.99516628,JC51,2013-02-04,100
99.99584775,JC51,2013-02-17,100
99.99486778,JC51,2013-02-15,100
99.99486778,JC51,2013-01-26,100
5,JC51,2013-01-07,0
,XN32,2013-01-06,NaN
,XN32,2013-02-09,99.89011318
,XN32,2013-01-26,99.90232808
,3X11,2013-02-11,
,3X11,2013-01-03,
,CU31,2013-02-15,
,CU31,2013-02-06,
,CU31,2013-02-14,
,CU31,2013-01-18,
,CU31,2013-02-12,
,CU31,2013-01-05,
,XM52,2013-02-03,100.0016
,5A73,2013-01-15,
,5A73,2013-03-01,
,5A73,2013-01-03,
,5A73,2013-02-08,
,5A73,2013-01-17,
,5A73,2013-02-24,
,5A73,2013-02-01,
,3M21,2013-01-31,
,3M21,2013-01-29,
,3M21,2013-02-03,
,5S31,2013-01-03,
,5S31,2013-01-08,
,5S31,2013-02-09,
,YG41,2013-02-20,
,YG41,2013-02-25,
,YG41,2013-02-10,
,YG41,2013-01-08,
,YG41,2013-01-06,
,YG41,2013-02-23,
,YG41,2013-01-19,
,1R52,2013-02-15,100.0016
,1R52,2013-01-25,100.0016
0,JM91,2013-01-29,0
,3M21,2013-01-15,
,3M21,2013-01-24,
,3M21,2013-02-04,
,1R51,2013-01-04,0
,1L71,2013-01-30,68.24541585
,1L71,2013-02-19,67.43060831
,1L71,2013-02-22,68.70469882
,8C31,2013-02-10,0
,8C31,2013-02-22,0
,8C31,2013-02-14,0
,8C31,2013-01-24,0
,8B91,2013-01-14,0
,8B91,2013-01-13,0
,5L31,2013-01-13,54.02270617
,5L31,2013-02-15,48.96837904
,5L31,2013-02-21,48.96837904
,2C11,2013-02-16,0
,2C11,2013-02-01,0
,2C11,2013-01-27,0
,XG53,2013-02-12,
,XG53,2013-02-26,
,5A73,2013-01-10,
,5A73,2013-02-28,
,5A73,2013-01-08,
,5A73,2013-02-27,
,2C12,2013-01-26,53.5221597
,2C12,2013-02-15,53.82173327
,2C12,2013-02-09,53.82173327
,8J11,2013-02-16,0
,8J11,2013-01-26,0
,8J11,2013-01-10,0
,3C37,2013-01-13,
,3C37,2013-01-04,24.62463
,3C37,2013-01-09,24.22791
,3C37,2013-02-07,73.34595
,3C37,2013-01-21,15.2359
,3C37,2013-01-28,20.6543
,3C37,2013-01-27,15.21912
,3C37,2013-01-02,75.35553
,3C37,2013-02-25,
,5S31,2013-02-12,
,5S31,2013-01-11,
,5S31,2013-02-20,
,5S31,2013-02-22,
,5S31,2013-02-07,
,5S11,2013-01-03,
,5S11,2013-02-23,
,5S11,2013-02-16,
,5S11,2013-02-06,
,5S11,2013-02-13,
,5S11,2013-01-19,
,5S11,2013-02-11,
,5S11,2013-01-24,
,5S11,2013-02-19,
,5S31,2013-02-24,
,5S31,2013-01-27,
,5S31,2013-01-02,
,5S31,2013-01-25,
,5K11,2013-01-07,
,5K11,2013-02-10,
,5K11,2013-01-04,
,2Y31,2013-02-13,15.71504
,2Y31,2013-01-23,25.42269
,5S31,2013-01-28,
,HU31,2013-01-08,0
,HU32,2013-02-06,47.46673569
,KS42,2013-01-15,
,KS42,2013-02-17,
,1V71,2013-02-13,74.83516475
0.005337888,TR93,2013-02-09,0
1,TR93,2013-01-31,0
,2R11,2013-01-24,100
,2R11,2013-02-08,100
,XM52,2013-02-15,0
,XM52,2013-01-09,0
,XM52,2013-01-08,0
,XM52,2013-01-18,0
,5S31,2013-02-22,
,1S51,2013-01-09,42.90074389
,KS41,2013-01-08,
,KS41,2013-02-06,
,KS41,2013-01-04,
,KS41,2013-02-10,
,KS41,2013-01-16,
,KS41,2013-01-03,
,5S31,2013-02-21,
,5T11,2013-01-24,
,5T11,2013-02-07,
,5T11,2013-01-27,
,5S31,2013-02-01,
,5S31,2013-01-06,
,5S31,2013-01-17,
,XH53,2013-01-21,
,XH53,2013-01-17,
,XH53,2013-01-26,
,XH53,2013-02-15,
,XH53,2013-01-21,
,XH53,2013-01-22,
,XH53,2013-02-07,
,3M21,2013-02-16,
,3M21,2013-02-15,
,3M21,2013-01-07,
,3M21,2013-01-04,
,3M21,2013-02-08,
,3M21,2013-01-17,
,3M21,2013-02-19,
,3M21,2013-01-22,
99.99821546,JC51,2013-02-19,100
99.99713122,JC51,2013-01-30,100
,8V31,2013-02-08,
,8V31,2013-01-25,
,8V31,2013-01-31,
,8V31,2013-01-18,
,8V31,2013-02-04,
99.99516686,JC51,2013-02-17,100
99.99516628,JC51,2013-02-14,100
99.99415526,JC51,2013-01-16,100
99.99415874,JC51,2013-01-05,100
,4F73,2013-02-24,100
,4F73,2013-01-30,100
,4K32,2013-01-30,99.98779
,XM52,2013-01-04,100.0016
,XM52,2013-02-19,100.0016
,XM52,2013-01-21,100.00007
,XM52,2013-01-01,100.00159
,XM52,2013-02-01,100.00159
,KT03,2013-01-30,
,KT03,2013-02-21,
,5S31,2013-02-18,
,5S31,2013-01-30,
,5S31,2013-01-27,
,5S31,2013-01-12,
,5S31,2013-02-21,
,5S31,2013-02-21,
,5S31,2013-01-16,
,5S31,2013-02-24,
,5S31,2013-02-18,
,5S31,2013-02-09,
,XS53,2013-02-14,0
,XS53,2013-02-09,0
,1S51,2013-02-14,42.84493273
,1S51,2013-02-15,42.84493273
,1S51,2013-02-25,42.84493273
,1S51,2013-01-19,42.51007048
,1S51,2013-02-05,40.84248965
,HT92,2013-01-05,100
0,JM91,2013-01-16,0
,8C52,2013-01-12,44.73877
,8C52,2013-02-20,0
,5S31,2013-02-07,
,5S31,2013-02-21,
,5S31,2013-02-24,
,5S31,2013-01-22,
,3G73,2013-01-25,
,1R51,2013-01-23,83.23389826
,3.00E+31,2013-01-18,
,3.00E+31,2013-02-15,
,3.00E+31,2013-01-27,
,1S51,2013-01-06,17.70452167
,1S51,2013-01-22,32.25885439
,1S51,2013-02-13,32.45024893
,1S51,2013-01-24,32.49084101
,2C11,2013-02-24,0
,8C31,2013-02-25,72.29886046
,8C31,2013-02-27,79.79489498
,8C31,2013-01-17,81.6994255
,8C31,2013-02-24,79.38949898
,8C31,2013-02-11,79.80464031
,HT33,2013-02-06,0
,HT33,2013-01-10,0
,HT33,2013-02-13,0
,HT33,2013-01-07,0
,HT33,2013-01-27,0
,HT33,2013-01-23,0
,8J11,2013-02-15,0
,8J11,2013-02-19,0
,8J11,2013-01-18,0
,8J11,2013-01-02,0
,5S31,2013-01-04,
,5S31,2013-01-26,
,3C37,2013-01-26,15.19928
,3C37,2013-01-12,25.20599
,3C37,2013-02-27,75.83618
,3C37,2013-02-28,75.62561
,3C37,2013-01-09,75.83618
,3C37,2013-02-28,75.83618
,3C37,2013-02-08,75.83618
,3C37,2013-02-22,75.83618
,5S11,2013-01-24,
,CU31,2013-02-23,
,5S11,2013-03-01,
,5S11,2013-01-25,
,5S11,2013-02-26,
,5S11,2013-01-13,
,3M21,2013-01-12,
,1K73,2013-01-29,
,5S11,2013-02-18,
,5S11,2013-01-27,
,5S11,2013-03-01,
,5S11,2013-01-17,
,5S11,2013-01-05,
,5S11,2013-02-01,
,5S11,2013-02-24,
,5K11,2013-02-25,
,5K11,2013-01-16,
,5K11,2013-01-06,
,5K11,2013-02-19,
,5K11,2013-01-22,
,5K11,2013-02-02,
,5K11,2013-01-22,
,5K11,2013-02-14,
,KS42,2013-01-22,
,KS42,2013-02-21,
,KS42,2013-02-08,
,KS42,2013-01-14,
,KS42,2013-01-28,
,KS42,2013-01-17,
,2R11,2013-01-05,100
,2R11,2013-01-30,100
,2R11,2013-02-19,100
,2R11,2013-02-07,100
,2R11,2013-01-09,100
,1S51,2013-02-20,45.01831347
,1S51,2013-01-04,39.5752
,1S51,2013-01-05,42.41758413
,1S51,2013-01-24,42.41758413
,XS51,2013-01-12,100
,XS51,2013-01-07,100
,KS41,2013-01-20,
,KS41,2013-02-02,
,5S31,2013-02-23,
,5S31,2013-02-28,
,5S31,2013-02-25,
,5S31,2013-01-19,
,4A11,2013-02-24,
,3A52,2013-01-13,41.69248211
,3A52,2013-01-10,40.73119089
,5S31,2013-02-09,
,5S31,2013-02-17,
,5S31,2013-02-22,
,5S31,2013-01-17,
,5S31,2013-02-25,
,5S31,2013-01-29,
,XH53,2013-02-03,
,XH53,2013-02-15,
,XH53,2013-01-14,
,XH53,2013-01-26,
,XH53,2013-01-02,
,XH53,2013-02-14,
,XH53,2013-02-20,
,3M21,2013-01-23,
,5S11,2013-01-12,
,5S11,2013-01-18,
,5S11,2013-01-05,
,5S11,2013-01-01,
,5S11,2013-01-24,
,5S11,2013-02-06,
,8V31,2013-02-15,
,8V31,2013-01-30,
,8V31,2013-02-21,
,8V31,2013-02-27,
,8V31,2013-02-10,
,5K12,2013-01-29,
,5K12,2013-01-18,
,5K12,2013-02-15,
,5S31,2013-01-22,
,5S31,2013-02-09,
,8D97,2013-02-19,100
,5S31,2013-02-07,
,5S31,2013-01-01,
,5S31,2013-02-08,
,7.00E+21,2013-02-07,0
,7.00E+21,2013-02-07,0
,7.00E+21,2013-02-23,0
,7.00E+21,2013-02-03,0
,5S31,2013-01-15,
,5S31,2013-02-28,
,5S31,2013-02-02,
,5S31,2013-01-05,
,5S31,2013-01-26,
,5S31,2013-01-03,
,XS53,2013-02-17,0
,XS53,2013-01-22,0
,XS53,2013-01-09,0
,XS53,2013-01-01,0
,XM91,2013-02-04,100.00305
,XM91,2013-02-12,0
,HT92,2013-02-17,100
,HT92,2013-02-24,100
,5N41,2013-02-13,
,1W51,2013-01-03,69.03540845
,1W51,2013-02-12,66.81723838
,1W51,2013-01-28,68.87207
,4J33,2013-02-12,0
,HT33,2013-02-20,11.27015
,HT33,2013-01-24,0
,5A31,2013-01-30,
,5A31,2013-01-19,
,5A31,2013-01-13,
,HS11,2013-01-24,15.38087
,HS11,2013-01-18,19.02772
,HS11,2013-01-26,15.37629
,HS11,2013-02-23,15.37629
,HU32,2013-01-28,0
,8H71,2013-01-03,100
,1S51,2013-01-22,37.00854379
,XT31,2013-02-05,99.95116404
,XT31,2013-02-11,99.98778851
,XT31,2013-02-26,99.98778851
,XT31,2013-01-26,99.96337553
,XT31,2013-01-22,99.96337106
,2C11,2013-02-21,56.81152
,LN53,2013-01-20,0
,LN53,2013-02-02,0
,LN53,2013-01-26,0
,LN53,2013-02-12,0
,HT33,2013-02-02,0
,HT33,2013-02-16,0
,HT33,2013-02-12,0
,HT33,2013-02-08,0
,5S31,2013-03-01,
,5S31,2013-01-19,
,5S31,2013-01-13,
,5S31,2013-01-11,
,5S31,2013-01-16,
,5S31,2013-01-08,
,5S31,2013-02-11,
,3C37,2013-02-13,75.83618
,3C37,2013-02-23,75.83618
,3C37,2013-02-21,75.83618
,3C37,2013-01-14,76.00861
,3C37,2013-02-17,76.53046
,3C37,2013-02-26,76.57471
,3C37,2013-01-06,76.96228
,3C37,2013-02-15,76.24969
,3C37,2013-01-19,76.23901
,1K73,2013-02-14,
,5T31,2013-01-03,
,5T31,2013-02-23,
,5T31,2013-01-04,
,5T31,2013-02-25,
,5T31,2013-02-03,
,5T31,2013-01-21,
,5S11,2013-01-07,
,HT33,2013-01-23,0
,HT33,2013-02-14,0
,HT33,2013-01-28,0
,HT33,2013-01-09,0
4,TX36,2013-01-14,0
,HZ11,2013-02-22,83.38673
,HZ11,2013-01-28,83.37910857
,HZ11,2013-02-02,83.90246385
,HZ11,2013-02-25,83.86737334
,KS42,2013-01-20,
,KS42,2013-02-26,
,KS42,2013-01-27,
,KS42,2013-01-16,
,KS42,2013-01-17,
,YG41,2013-02-05,
,8B33,2013-02-24,0
,2R11,2013-01-18,100
,2R11,2013-02-26,100
,2R11,2013-01-28,100
,CU31,2013-01-09,
,CU31,2013-02-26,
,CU31,2013-02-23,
,CU31,2013-02-09,
,XS51,2013-02-20,100
,XS51,2013-02-06,100
,8C56,2013-01-05,99.98779
,3B16,2013-02-02,
,3B16,2013-01-17,
,3B16,2013-01-06,
,4A11,2013-02-09,
,4A11,2013-02-16,
,4A11,2013-02-27,
,4A11,2013-01-15,
,4A11,2013-01-01,
,1V92,2013-02-04,99.52393
,1V92,2013-02-24,99.07227
,5S31,2013-02-15,
,5S31,2013-02-03,
,5S31,2013-01-20,
,5S31,2013-01-28,
,1V72,2013-01-25,14.24561
,1V72,2013-01-25,11.03516
,XH53,2013-01-23,
,XH53,2013-01-29,
,XH53,2013-01-23,
,XH53,2013-02-18,
,XH53,2013-01-01,
,XH53,2013-01-08,
,XH53,2013-01-28,
,5S11,2013-01-29,
,5S11,2013-02-14,
,5S11,2013-02-22,
,LS21,2013-01-27,
,LS21,2013-01-16,
,LS21,2013-01-01,
,LS21,2013-02-14,
,5A31,2013-01-17,
,5A31,2013-02-24,
,5A31,2013-02-13,
,5A31,2013-02-22,
,5A32,2013-01-17,
,5A32,2013-01-26,
,5A32,2013-02-24,
,XN31,2013-02-26,0
,5S11,2013-02-28,
,8V31,2013-02-13,
,8V31,2013-02-12,
,3B11,2013-02-17,90.89841669
,YV53,2013-01-09,27.33417539
,3M21,2013-02-03,93.47382
,7.00E+21,2013-02-13,0
,7.00E+21,2013-01-15,0.38757
,7.00E+21,2013-01-06,0
,XM52,2013-02-23,100.0016
,XS52,2013-01-10,100
,XS52,2013-01-01,100
,5S31,2013-02-05,
,5S31,2013-02-19,
,5S31,2013-02-23,
,5S31,2013-02-09,
,5S31,2013-01-08,
,5S31,2013-02-24,
,5S31,2013-02-12,
,5S31,2013-02-03,
,5S31,2013-01-03,
,5S31,2013-02-04,
,XM91,2013-01-18,100.00313
,XM91,2013-02-11,100.00312
,XM91,2013-01-15,100.00312
,5S11,2013-02-10,
,5S11,2013-02-02,
,5S11,2013-01-23,
,1W51,2013-02-24,68.90109876
,YC21,2013-01-07,
,YC21,2013-01-16,
,YC21,2013-02-06,
,YC21,2013-01-10,
,YC21,2013-02-21,
,YC21,2013-02-17,
,YC21,2013-02-27,
,5A31,2013-01-23,
,5A31,2013-01-31,
,5A31,2013-02-17,
,5A31,2013-01-29,
,5S11,2013-01-10,
,LS21,2013-02-10,
,LS21,2013-02-19,
,LS21,2013-02-11,
,8H71,2013-01-20,99.9878
,8H71,2013-02-08,100
,8H71,2013-02-09,100
,8H71,2013-02-28,100
,1R52,2013-01-18,100
,4R73,2013-01-27,0
,XT31,2013-02-28,99.95116404
,5S11,2013-02-15,
,5S11,2013-02-28,
,5S11,2013-01-12,
,5S11,2013-02-19,
,5S11,2013-01-27,
,5S11,2013-01-10,
,LN53,2013-02-26,0
,HT72,2013-02-08,76.55029
,HT72,2013-02-26,76.5625
,HT72,2013-02-12,76.68457
,HT72,2013-02-15,76.67236
0,JC31,2013-01-11,0
0,JC31,2013-01-13,0
0,JC31,2013-01-20,0
0,JC31,2013-01-27,0
0,JC31,2013-03-01,0
0,JC31,2013-01-01,0
,5S31,2013-02-01,
,5S31,2013-02-08,
,5S31,2013-02-25,
,5S31,2013-02-26,
,5S31,2013-01-28,
,5S31,2013-02-01,
,5S31,2013-02-27,
,3C37,2013-02-18,
,3C37,2013-01-09,
,3C37,2013-03-01,
,3C37,2013-01-01,
,3C37,2013-01-26,
,3C37,2013-01-31,
,3C37,2013-02-13,
,3C37,2013-02-24,
,5T31,2013-02-22,
,5T31,2013-02-02,
,5T31,2013-02-25,
,5S31,2013-01-30,
,5S31,2013-02-26,
,5S31,2013-01-25,
,3B33,2013-01-24,
,HT33,2013-01-29,0
,HT33,2013-01-19,0
,HT33,2013-02-23,0
,HT33,2013-02-20,0
,HT33,2013-01-31,0
,3A57,2013-01-23,
,HZ11,2013-01-05,83.37300043
,HZ11,2013-01-08,83.86431505
,3A53,2013-01-24,
,3A53,2013-01-20,
,3A53,2013-02-03,
,HU31,2013-02-12,0
,CU31,2013-01-03,
,8B33,2013-01-28,100.00007
,3A53,2013-01-31,
,3A53,2013-02-03,
,3A53,2013-02-24,
,3A53,2013-01-02,
,3A53,2013-01-27,
,3A53,2013-01-07,
,CU31,2013-01-02,
,CU31,2013-02-20,
,CU31,2013-01-14,
,CU31,2013-01-27,
,CU31,2013-01-26,
,CU31,2013-01-27,
,CU31,2013-02-18,
,CU31,2013-01-15,
,8C51,2013-02-06,0
,8C51,2013-01-24,0
,8C51,2013-01-12,0
,8C51,2013-01-11,0
,8C51,2013-01-10,0
,8C51,2013-01-08,0
,3M21,2013-02-12,
,3M21,2013-01-31,
,3M21,2013-01-19,
,3M21,2013-01-15,
,3M21,2013-02-16,
,3M21,2013-02-15,
,3M21,2013-02-06,
,3M21,2013-01-13,
,1V72,2013-01-12,11.03516
,1V72,2013-01-28,11.14502
,1V72,2013-03-01,14.25781
,1V72,2013-02-01,11.1084
,1V72,2013-02-11,11.1084
,4J13,2013-02-04,0
,XH53,2013-02-14,
,XM53,2013-02-02,100
,XL51,2013-02-17,
,XL51,2013-02-15,
,XL51,2013-02-24,
,XL51,2013-01-11,
,LS21,2013-01-20,
,LS21,2013-01-31,
,CU31,2013-02-26,
,CU31,2013-02-07,
,KT03,2013-02-28,
,3H12,2013-01-15,
,3H12,2013-01-27,
,5A32,2013-01-02,
,5A32,2013-02-26,
,XN31,2013-02-09,73.75488
,XN31,2013-01-30,56.99462
,XN31,2013-02-26,72.63184
,XN31,2013-02-10,72.63184
,1V71,2013-01-24,99.85350211
,1V71,2013-02-04,99.92675106
,5S31,2013-02-27,
,5S31,2013-01-29,
,5S31,2013-01-23,
,5S31,2013-02-05,
,7.00E+21,2013-02-06,0
,7.00E+21,2013-01-02,0
,7.00E+21,2013-01-31,0.71106
,7.00E+21,2013-01-04,0
,7.00E+21,2013-01-29,0
,5S31,2013-01-19,
,5S31,2013-01-10,
,5S31,2013-02-19,
,5S31,2013-01-06,
,3M21,2013-02-07,
,3M21,2013-02-13,
,3M21,2013-02-05,
,8.00E+57,2013-02-17,
,5S31,2013-01-10,
,5S11,2013-02-27,
,5S11,2013-02-17,
,5S11,2013-01-19,
,5S11,2013-02-25,
,5S11,2013-01-12,
,5S11,2013-01-11,
,5S11,2013-02-23,
,5S11,2013-01-02,
,5S11,2013-01-02,
,5S11,2013-01-20,
,5S11,2013-01-11,
,KT03,2013-03-01,
,KT03,2013-01-27,
,KT03,2013-01-27,
,YC21,2013-01-11,
,YC21,2013-01-03,
,YC21,2013-01-25,
,YC21,2013-01-17,
,YC21,2013-02-13,
,YC21,2013-01-28,
,YC21,2013-01-21,
,LS21,2013-01-23,
,LS21,2013-01-06,
,LS21,2013-02-19,
,LS21,2013-01-14,
,LS21,2013-02-26,
,LS21,2013-01-03,
,LS21,2013-02-24,
,LS21,2013-01-04,
,4R73,2013-01-28,0
,5S11,2013-02-25,
,5S11,2013-01-13,
,5S11,2013-01-05,
,5S11,2013-03-01,
,5S11,2013-02-08,
,5S11,2013-01-05,
,5S11,2013-02-05,
,HT72,2013-02-09,76.64795
,XS52,2013-02-21,100.0016
,XS52,2013-02-11,100.0016
,XS52,2013-01-21,100.00159
,XS52,2013-01-11,100.00159
,XS52,2013-01-23,100.00159
0,JC31,2013-01-17,0
0,JC31,2013-01-14,0
0,JC31,2013-02-05,0
0,JC31,2013-01-09,0
,KS41,2013-01-24,
,KS41,2013-01-08,
,KS41,2013-02-27,
,5S31,2013-01-07,
,5S31,2013-02-06,
,5S31,2013-01-17,
,5S31,2013-01-17,
,5S31,2013-02-05,
,5S31,2013-02-21,
,5S31,2013-02-05,
,3C37,2013-02-17,
,3C37,2013-02-08,
,3C37,2013-01-22,
,3C37,2013-02-04,
,3C37,2013-02-21,
,3C37,2013-01-29,
,3C37,2013-01-24,
,3C37,2013-01-05,
,3B33,2013-01-20,
,3B33,2013-01-08,
,3B33,2013-02-25,
,3B33,2013-01-03,
,3B33,2013-01-23,
,3B33,2013-02-22,
,3B33,2013-01-03,
,3B33,2013-02-22,
,3A57,2013-02-15,
,3A57,2013-01-21,
,3A57,2013-02-12,
,YS32,2013-02-11,84.67735516
,YS32,2013-02-06,84.74602406
,YS32,2013-01-30,84.74144414
,CU31,2013-01-17,
,CU31,2013-01-22,
,CU31,2013-01-01,
,CU31,2013-02-04,
,CU31,2013-01-19,
,CU31,2013-02-06,
,CU31,2013-02-24,
,3A53,2013-01-08,
,3A53,2013-01-03,
,3A53,2013-01-06,
,3A53,2013-02-09,
,3A53,2013-01-03,
,3A53,2013-01-17,
,3A53,2013-01-31,
,3A53,2013-02-03,
,3A53,2013-02-07,
52902,TZ01,2013-02-20,99.99855
27329,JB51,2013-02-03,100.00007
27329,JB51,2013-02-15,100.00007
,3M21,2013-02-13,
,3M21,2013-02-05,
,3M21,2013-02-01,
,3M21,2013-02-27,
,3M21,2013-01-27,
,3M21,2013-01-27,
,3M21,2013-02-07,
,3M21,2013-01-17,
99.99421456,JA73,2013-01-12,100
,HZ11,2013-02-16,0
,3M21,2013-01-16,
,3M21,2013-02-24,
,3N33,2013-02-03,
,3N33,2013-01-20,
,XS52,2013-01-18,0
,XL51,2013-01-02,
,3M41,2013-02-10,
,3M41,2013-02-18,
,3M21,2013-01-24,
,3M21,2013-02-14,
,3M21,2013-02-18,
,3M21,2013-02-12,
,3M21,2013-01-31,
,3H12,2013-01-12,
,3H12,2013-02-08,
,3H12,2013-01-20,
,3H12,2013-01-14,
,3H12,2013-01-21,
,3H12,2013-02-21,
,3H12,2013-01-26,
,3H12,2013-01-27,
,XN31,2013-02-08,72.64404
,XN31,2013-02-07,72.63184
,XN31,2013-01-29,72.64404
,2P32,2013-02-09,63.50098
,2P32,2013-02-28,69.51904
,2P32,2013-02-24,69.6167
,5S31,2013-02-12,
,5S31,2013-02-25,
,5S31,2013-01-30,
,5S31,2013-02-22,
,5S31,2013-01-07,
,KS41,2013-01-17,
,KS41,2013-01-27,
,7.00E+21,2013-01-04,0
,7.00E+21,2013-01-25,0
,7.00E+21,2013-02-16,2.36664
,7.00E+21,2013-02-26,0
,8.00E+57,2013-02-27,
,2A31,2013-02-15,29.49066
,2A31,2013-02-21,29.54865
,2A31,2013-02-15,17.0807
,3J54,2013-02-16,0
,3J54,2013-02-09,0
,5S11,2013-01-06,
,3N32,2013-02-22,
,3N32,2013-02-14,
,XS51,2013-01-13,100
,XS51,2013-02-11,100
,3A54,2013-01-03,
,3A53,2013-02-19,
,KT03,2013-01-07,
,KT03,2013-02-05,
,KT03,2013-02-05,
,KT03,2013-01-17,
,KT03,2013-01-22,
,KT03,2013-03-01,
,YC21,2013-02-15,
,YC21,2013-02-24,
,YC21,2013-02-17,
,YC21,2013-02-07,
,YC21,2013-02-06,
,YC21,2013-02-19,
,5N41,2013-02-08,
,5N41,2013-02-04,
,LS21,2013-02-08,
,LS21,2013-01-24,
,LS21,2013-01-25,
,8B93,2013-01-31,0
,8B93,2013-01-12,
